	942.0938 	-713.9303 	496.3013 	336.6191
	295.0410 	134.8928 	-177.5205 	138.2847
	599.8676 	298.2086 	-453.5424 	213.8577
	401.4063 	280.8289 	134.7616 	211.2384
	776.9568 	-221.0847 	729.7586 	-63.3956
	624.4283 	-175.0096 	-349.7400 	467.7044
	609.3032 	254.3617 	-372.5304 	385.0903
	227.7203 	141.7327 	-7.4882 	110.6008
	1265.7317 	-387.5092 	-368.3399 	1139.3076
	366.0001 	313.7999 	-110.0637 	-71.7967
	214.9624 	82.7193 	134.0471 	-43.8260
	391.7147 	-9.0101 	344.3566 	-123.6850
	1225.3528 	-77.2369 	-595.7303 	1059.4396
	401.9518 	14.5334 	145.0949 	-349.4060
	317.0210 	143.0409 	236.0951 	69.4528
	294.0833 	-80.3374 	214.5403 	120.5137
	1200.8545 	333.4398 	591.5840 	981.1630
	163.9238 	-35.8710 	47.7626 	-71.3170
	601.4825 	-367.4267 	-444.5153 	98.5297
	272.1479 	69.8579 	-194.8314 	-108.3757
	1088.2834 	825.9736 	-14.7334 	695.4816
	200.6943 	-47.7263 	-99.9726 	-98.9393
	705.4403 	-607.4745 	207.9827 	256.6846
	243.9906 	-170.7728 	-93.2767 	46.7732
	1130.5555 	593.4066 	505.5535 	807.6035
	440.6898 	-19.8518 	-418.9722 	7.6715
	377.9452 	-339.8364 	11.0501 	88.0607
	289.2181 	-233.7185 	-97.6313 	-3.3357
